Date,Language,Conversions
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 7,0
22/09/2019,Language 8,"3,5"
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,1
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 8,0
22/09/2019,Language 9,1
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 9,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,3
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 10,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 11,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 12,0
22/09/2019,Language 13,1
22/09/2019,Language 13,0
22/09/2019,Language 13,0
22/09/2019,Language 13,0
22/09/2019,Language 14,1
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 14,0
22/09/2019,Language 15,1
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 15,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
22/09/2019,Language 16,0
23/09/2019,Language 1,0
23/09/2019,Language 1,0
23/09/2019,Language 2,0
23/09/2019,Language 2,0
23/09/2019,Language 3,0
23/09/2019,Language 3,0
23/09/2019,Language 3,0
23/09/2019,Language 4,0
23/09/2019,Language 4,0
23/09/2019,Language 5,0
23/09/2019,Language 4,0
23/09/2019,Language 4,0
23/09/2019,Language 4,0
23/09/2019,Language 4,0
23/09/2019,Language 5,9
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,1
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 5,0
23/09/2019,Language 6,1
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 6,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,"72,24"
23/09/2019,Language 7,0
23/09/2019,Language 7,"22,67"
23/09/2019,Language 7,3
23/09/2019,Language 7,2
23/09/2019,Language 7,0
23/09/2019,Language 7,2
23/09/2019,Language 7,3
23/09/2019,Language 7,"5,5"
23/09/2019,Language 7,"2,25"
23/09/2019,Language 7,"18,5"
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,"8,5"
23/09/2019,Language 7,5
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,5
23/09/2019,Language 7,"3,5"
23/09/2019,Language 7,"1,5"
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 7,0
23/09/2019,Language 8,"3,33"
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,1
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 8,0
23/09/2019,Language 9,1
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 9,0
23/09/2019,Language 10,"4,5"
23/09/2019,Language 10,1
23/09/2019,Language 10,"0,5"
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 10,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 11,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 12,0
23/09/2019,Language 13,1
23/09/2019,Language 13,0
23/09/2019,Language 13,0
23/09/2019,Language 13,0
23/09/2019,Language 14,1
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 14,0
23/09/2019,Language 15,1
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 15,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
23/09/2019,Language 16,0
24/09/2019,Language 1,0
24/09/2019,Language 1,0
24/09/2019,Language 2,0
24/09/2019,Language 2,0
24/09/2019,Language 3,0
24/09/2019,Language 3,0
24/09/2019,Language 3,0
24/09/2019,Language 4,0
24/09/2019,Language 4,0
24/09/2019,Language 5,0
24/09/2019,Language 4,0
24/09/2019,Language 4,0
24/09/2019,Language 4,0
24/09/2019,Language 4,0
24/09/2019,Language 5,4
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 5,"1,5"
24/09/2019,Language 5,1
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 5,0
24/09/2019,Language 6,"1,03"
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 6,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,"90,4"
24/09/2019,Language 7,0
24/09/2019,Language 7,"46,5"
24/09/2019,Language 7,2
24/09/2019,Language 7,3
24/09/2019,Language 7,"1,33"
24/09/2019,Language 7,1
24/09/2019,Language 7,1
24/09/2019,Language 7,"6,5"
24/09/2019,Language 7,7
24/09/2019,Language 7,11
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,"12,83"
24/09/2019,Language 7,"1,25"
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,2
24/09/2019,Language 7,1
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 7,0
24/09/2019,Language 8,"9,5"
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,3
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 8,0
24/09/2019,Language 9,"3,67"
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,1
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 9,0
24/09/2019,Language 10,4
24/09/2019,Language 10,2
24/09/2019,Language 10,1
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 10,2
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 10,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 11,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 12,0
24/09/2019,Language 13,2
24/09/2019,Language 13,0
24/09/2019,Language 13,0
24/09/2019,Language 13,0
24/09/2019,Language 14,"0,5"
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 14,0
24/09/2019,Language 15,3
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 15,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
24/09/2019,Language 16,0
25/09/2019,Language 1,0
25/09/2019,Language 1,0
25/09/2019,Language 2,0
25/09/2019,Language 2,0
25/09/2019,Language 3,0
25/09/2019,Language 3,0
25/09/2019,Language 3,0
25/09/2019,Language 4,0
25/09/2019,Language 4,0
25/09/2019,Language 5,0
25/09/2019,Language 4,0
25/09/2019,Language 4,0
25/09/2019,Language 4,0
25/09/2019,Language 4,0
25/09/2019,Language 5,4
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 5,0
25/09/2019,Language 6,"0,03"
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 6,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,"94,39"
25/09/2019,Language 7,0
25/09/2019,Language 7,33
25/09/2019,Language 7,"2,5"
25/09/2019,Language 7,4
25/09/2019,Language 7,0
25/09/2019,Language 7,2
25/09/2019,Language 7,0
25/09/2019,Language 7,6
25/09/2019,Language 7,"3,5"
25/09/2019,Language 7,"11,67"
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,"18,5"
25/09/2019,Language 7,"6,5"
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,1
25/09/2019,Language 7,1
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 7,0
25/09/2019,Language 8,"8,14"
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,1
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 8,0
25/09/2019,Language 9,2
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 9,0
25/09/2019,Language 10,1
25/09/2019,Language 10,0
25/09/2019,Language 10,2
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 10,2
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 10,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 11,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 12,0
25/09/2019,Language 13,"3,33"
25/09/2019,Language 13,0
25/09/2019,Language 13,0
25/09/2019,Language 13,0
25/09/2019,Language 14,"1,2"
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 14,0
25/09/2019,Language 15,"1,2"
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 15,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
25/09/2019,Language 16,0
26/09/2019,Language 1,0
26/09/2019,Language 1,0
26/09/2019,Language 2,0
26/09/2019,Language 2,0
26/09/2019,Language 3,0
26/09/2019,Language 3,0
26/09/2019,Language 3,0
26/09/2019,Language 4,0
26/09/2019,Language 4,0
26/09/2019,Language 5,0
26/09/2019,Language 4,0
26/09/2019,Language 4,0
26/09/2019,Language 4,0
26/09/2019,Language 4,0
26/09/2019,Language 5,5
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,0
26/09/2019,Language 5,1
26/09/2019,Language 5,0
26/09/2019,Language 6,"2,08"
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 6,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,3
26/09/2019,Language 7,"49,04"
26/09/2019,Language 7,0
26/09/2019,Language 7,6
26/09/2019,Language 7,2
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,1
26/09/2019,Language 7,0
26/09/2019,Language 7,"4,83"
26/09/2019,Language 7,"6,67"
26/09/2019,Language 7,"13,58"
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,"4,5"
26/09/2019,Language 7,"0,88"
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,2
26/09/2019,Language 7,"0,64"
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 7,0
26/09/2019,Language 8,4
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 8,0
26/09/2019,Language 9,"1,33"
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 9,0
26/09/2019,Language 10,"0,6"
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 10,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 11,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 12,0
26/09/2019,Language 13,0
26/09/2019,Language 13,0
26/09/2019,Language 13,0
26/09/2019,Language 13,0
26/09/2019,Language 14,"1,58"
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 14,0
26/09/2019,Language 15,"0,7"
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 15,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
26/09/2019,Language 16,0
27/09/2019,Language 1,0
27/09/2019,Language 1,0
27/09/2019,Language 2,0
27/09/2019,Language 2,0
27/09/2019,Language 3,0
27/09/2019,Language 3,0
27/09/2019,Language 3,0
27/09/2019,Language 4,0
27/09/2019,Language 4,0
27/09/2019,Language 5,0
27/09/2019,Language 4,0
27/09/2019,Language 4,0
27/09/2019,Language 4,0
27/09/2019,Language 4,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 5,0
27/09/2019,Language 6,1
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 6,0
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,11
27/09/2019,Language 7,"58,59"
27/09/2019,Language 7,0
27/09/2019,Language 7,"23,67"
27/09/2019,Language 7,"5,33"
27/09/2019,Language 7,0
27/09/2019,Language 7,1
27/09/2019,Language 7,2
27/09/2019,Language 7,2
27/09/2019,Language 7,4
27/09/2019,Language 7,1
27/09/2019,Language 7,"7,71"
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,"8,83"
27/09/2019,Language 7,5
27/09/2019,Language 7,0
27/09/2019,Language 7,0
27/09/2019,Language 7,"4,25"
